,TX_AGGREGATION_TIMER_NOMINAL,MEASURE_INTERVAL_S,hops,pdr,plr,aggregation_efficiency,energy
318,1440,1800,2,1.0,0.0,0.0,296053.7854042756
319,1440,1800,3,1.0,0.0,0.0,292330.00632147695
320,1500,1800,0,0.4421052631578947,0.37894736842105264,0.59375,303501.2653144755
321,1500,1800,0,1.0,0.0,0.4973821989528796,342467.3695133544
322,1500,1800,0,1.0,0.0,0.6041666666666667,333595.2526604209
323,1500,1800,0,0.8736842105263158,0.12631578947368421,0.4973821989528796,372669.2607980967
324,1500,1800,0,1.0,0.0,0.9947643979057592,374990.8327938093
325,1500,1800,0,1.0,0.0,0.9947643979057592,388303.14978443325
326,1500,1800,1,0.35789473684210527,0.5789473684210527,0.0,280453.38324592117
327,1500,1800,1,1.0,0.0,0.0,292538.88563050184
328,1500,1800,1,0.6105263157894737,0.3894736842105263,0.0,292525.33654188825
329,1500,1800,1,1.0,0.0,0.0,306209.59152457654
330,1500,1800,1,0.9473684210526315,0.05263157894736842,0.0,306248.0335330908
331,1500,1800,1,0.9894736842105263,0.010526315789473684,0.0,307602.24929811235
332,1500,1800,1,1.0,0.0,0.4973821989528796,360024.82628875115
333,1500,1800,1,1.0,0.0,0.4973821989528796,359074.34655172465
334,1500,1800,2,1.0,0.0,0.0,296053.7854042756
335,1500,1800,3,1.0,0.0,0.0,292330.00632147695
336,1560,1800,0,0.4421052631578947,0.37894736842105264,0.59375,303501.2653144755
337,1560,1800,0,1.0,0.0,0.4973821989528796,342467.3695133544
338,1560,1800,0,1.0,0.0,0.6041666666666667,333595.2526604209
