,LORA_SF,LORA_TRANSMIT_POWER,hops,pdr,plr,aggregation_efficiency,energy,energy_per_byte,energy_tx_per_byte,latency
31,7,2,2,0.7,0.1,0.0,34039.087887599795,567.3181314599966,74.14715906399445,2582.4545320034013
32,7,4,0,1.0,0.0,0.0,44458.961708738614,740.9826951456436,74.14715906399445,940.1237034861615
33,7,4,0,1.0,0.0,0.0,45910.85537296538,695.6190208025057,73.53583647999444,910.1674680001734
34,7,4,0,1.0,0.0,0.0,50703.67159101659,768.2374483487362,73.53583647999444,879.7375079993162
35,7,4,0,1.0,0.0,0.0,55665.78425807958,843.4209736072663,73.53583647999444,849.7099119991472
36,7,4,0,1.0,0.0,0.0,52589.247325471544,876.4874554245257,74.14715906399445,819.60470399919
37,7,4,0,1.0,0.0,0.0,48943.79518057691,741.5726542511653,73.53583647999444,789.8838679992314
38,7,4,0,1.0,0.0,0.0,44314.609575389295,820.6409180627647,74.89433111110557,760.0136519992393
39,7,4,0,1.0,0.0,0.0,47221.13860393006,787.0189767321677,74.14715906399445,730.2518160009713
40,7,4,0,1.0,0.0,0.0,39226.82837524386,726.422747689701,74.89433111110557,699.8700880009019
41,7,4,0,1.0,0.0,0.7272727272727273,39104.62526465953,232.76562657535436,26.76579566572063,669.7070280009102
42,7,4,0,1.0,0.0,0.7692307692307692,58392.7863694454,324.40436871914113,29.482154210670938,854.8382920069112
43,7,4,0,1.0,0.0,0.0,51594.00069433992,859.900011572332,74.14715906399445,825.2225640001225
44,7,4,0,1.0,0.0,0.0,55210.60034272299,920.1766723787165,74.14715906399445,794.836572000152
45,7,4,0,1.0,0.0,0.0,55010.39225942718,833.4907918095028,73.53583647999444,765.0531479997726
46,7,4,0,1.0,0.0,0.7272727272727273,57111.235876954655,130.39094949076406,10.540514545752375,735.5173039992478
47,7,4,0,0.9,0.1,0.75,50775.84362881467,445.4021370948655,42.731860530520414,705.1607239993191
48,7,4,0,1.0,0.0,0.6923076923076923,54019.863633300156,450.1655302775013,43.966398035994104,674.9791359993433
49,7,4,0,1.0,0.0,0.0,32174.34571947234,536.239095324539,74.14715906399445,645.2262999993782
50,7,4,0,1.0,0.0,0.0,52791.186716695156,879.8531119449193,74.14715906399445,615.1210920008452
51,7,4,1,1.0,0.0,0.0,34450.195712242945,637.9665872637582,74.89433111110557,1657.2425400003658
52,7,4,1,1.0,0.0,0.0,29416.560304893766,544.7511167572919,74.89433111110557,1687.3378399984977
53,7,4,1,1.0,0.0,0.0,31384.701586032104,581.1981775191131,74.89433111110557,1716.9259159982557
54,7,4,1,0.8,0.1,0.0,32571.646060941966,542.8607676823661,74.14715906399445,1747.5502559982451
55,7,4,1,0.9,0.0,0.0,49792.262065322386,829.8710344220398,74.14715906399445,1777.0097199982301
56,7,4,1,0.9090909090909091,0.0,0.0,52172.18708028769,790.4876830346619,73.53583647999444,1807.5256799997733
57,7,4,1,0.9,0.0,0.0,51081.46251457166,851.3577085761943,74.14715906399445,1837.1792840025118
58,7,4,1,0.8181818181818182,0.0,0.0,45769.039319317184,693.470292716927,73.53583647999444,1937.5511320025616
59,7,4,1,0.8181818181818182,0.0,0.0,41341.23984087851,626.3824218314926,73.53583647999444,1896.9854200025038
60,7,4,1,0.8181818181818182,0.0,0.0,42495.34594111326,643.8688778956554,73.53583647999444,1843.1244240003925
61,7,4,1,0.9,0.0,0.75,41348.551248683,362.70658990072803,42.731860530517096,1932.9521559984623
62,7,4,1,0.7272727272727273,0.0,0.0,50665.93012359434,767.6656079332477,73.53583647999444,2022.99893599811
63,7,4,2,0.9,0.0,0.0,36640.72751887471,610.6787919812451,74.14715906399445,2926.402372000064
64,7,6,0,1.0,0.0,0.0,47904.654884384196,798.4109147397365,74.14715906399445,829.3815560001167
65,7,6,0,1.0,0.0,0.0,47945.16095010996,799.086015835166,74.14715906399445,799.1435880000927
66,7,6,0,1.0,0.0,0.0,53443.79460309768,809.7544636832982,73.53583647999444,769.1941400000242
67,7,6,0,1.0,0.0,0.0,54236.725709247956,903.945428487466,74.14715906399445,738.9091719992339
68,7,6,0,1.0,0.0,0.0,53415.05089299598,809.3189529241815,73.53583647999444,709.1833359992743
69,7,6,0,1.0,0.0,0.0,55406.14425573115,923.4357375955192,74.14715906399445,678.8601359993554
70,7,6,0,1.0,0.0,0.0,45931.421477657306,695.9306284493531,73.53583647999444,649.4056719993714
71,7,6,0,1.0,0.0,0.0,47784.5656862283,724.0085710034591,73.53583647999444,619.2250840008273
72,7,6,0,1.0,0.0,0.0,46648.732272748726,777.4788712124788,74.14715906399445,589.1288760008028
73,7,6,0,1.0,0.0,0.8181818181818181,40472.17095002342,240.90577946442514,26.765795665716134,559.1592800007347
74,7,6,0,0.9,0.1,0.0,56740.98388137258,945.683064689543,74.14715906399445,843.1941680001319
75,7,6,0,1.0,0.0,0.0,55336.51261683115,922.2752102805191,74.14715906399445,813.7193240001079
76,7,6,0,1.0,0.0,0.0,59008.35058597488,894.0659179693163,73.53583647999444,783.7558759999729
77,7,6,0,1.0,0.0,0.0,57186.22176346255,953.1036960577092,74.14715906399445,753.4849079992364
78,7,6,0,1.0,0.0,0.6923076923076923,55878.47919618555,465.6539933015463,43.966398035994104,723.7590719992768
79,7,6,0,1.0,0.0,0.8,55469.31382273611,256.8023788089635,19.063075044445068,693.4358719993579
80,7,6,0,1.0,0.0,0.8181818181818181,54080.41625348458,243.60547861929993,20.370089520003,663.2182839993748
81,7,6,0,1.0,0.0,0.6666666666666667,61399.737293465485,538.5941867847849,42.722538088412186,633.7244400008531
82,7,6,0,1.0,0.0,0.75,58948.45358427544,517.0916981076793,42.731860530520414,603.6282320008213
83,7,6,0,1.0,0.0,0.0,35642.61942002292,594.043657000382,74.14715906399445,573.7350160007627
